Second,Volt
0.734822,4.05
0.734824,3.95
0.734826,4.05
0.734828,3.95
0.73483,4.05
0.734832,4.05
0.734834,3.95
0.734836,4.05
0.734838,4.05
0.73484,4.05
0.734842,4.05
0.734844,3.95
0.734846,4.05
0.734848,3.95
0.73485,3.95
0.734852,4.13
0.734854,3.95
0.734856,3.95
0.734858,3.95
0.73486,4.13
0.734862,3.95
0.734864,3.95
0.734866,4.05
0.734868,3.95
0.73487,3.95
0.734872,4.05
0.734874,3.95
0.734876,3.95
0.734878,3.95
0.73488,3.95
0.734882,3.95
0.734884,4.05
0.734886,4.13
0.734888,4.05
0.73489,4.05
0.734892,4.05
0.734894,3.95
0.734896,4.05
0.734898,3.95
0.7349,3.95
0.734902,3.95
0.734904,3.95
0.734906,4.05
0.734908,4.05
0.73491,3.95
0.734912,4.05
0.734914,3.95
0.734916,3.95
0.734918,4.05
0.73492,4.05
0.734922,4.05
0.734924,4.05
0.734926,3.95
0.734928,3.95
0.73493,4.05
0.734932,3.95
0.734934,3.95
0.734936,3.95
0.734938,4.05
0.73494,3.95
0.734942,3.95
0.734944,4.05
0.734946,3.95
0.734948,4.05
0.73495,4.13
0.734952,3.95
0.734954,3.95
0.734956,4.05
0.734958,3.95
0.73496,4.13
0.734962,4.05
0.734964,4.05
0.734966,4.13
0.734968,3.95
0.73497,3.95
0.734972,4.05
0.734974,3.95
0.734976,3.95
0.734978,3.95
0.73498,3.95
0.734982,3.95
0.734984,4.05
0.734986,3.95
0.734988,3.95
0.73499,4.05
0.734992,3.95
0.734994,3.95
0.734996,3.95
0.734998,3.95
0.735,3.95
0.735002,4.05
0.735004,3.95
0.735006,4.13
0.735008,4.05
0.73501,3.95
0.735012,4.05
0.735014,3.95
0.735016,4.05
0.735018,3.95
0.73502,4.05
0.735022,3.95
0.735024,4.13
0.735026,4.05
0.735028,4.05
0.73503,4.13
0.735032,3.95
0.735034,3.95
0.735036,4.05
0.735038,4.05
0.73504,3.95
0.735042,3.95
0.735044,3.95
0.735046,3.95
0.735048,4.05
0.73505,3.95
0.735052,4.13
0.735054,3.95
0.735056,3.95
0.735058,4.05
0.73506,4.05
0.735062,3.95
0.735064,4.05
0.735066,3.95
0.735068,4.05
0.73507,4.13
0.735072,3.95
0.735074,4.05
0.735076,3.95
0.735078,3.95
0.73508,3.95
0.735082,3.95
0.735084,4.05
0.735086,3.95
0.735088,3.95
0.73509,4.05
0.735092,4.05
0.735094,3.95
0.735096,3.95
0.735098,4.05
0.7351,4.05
0.735102,3.95
0.735104,3.95
0.735106,3.95
0.735108,3.95
0.73511,3.95
0.735112,3.95
0.735114,4.05
0.735116,3.95
0.735118,3.95
0.73512,4.05
0.735122,4.05
0.735124,4.05
0.735126,3.95
0.735128,4.13
0.73513,4.05
0.735132,4.05
0.735134,3.95
0.735136,3.95
0.735138,4.05
0.73514,3.95
0.735142,3.95
0.735144,4.05
0.735146,4.05
0.735148,3.95
0.73515,4.05
0.735152,3.95
0.735154,4.05
0.735156,3.95
0.735158,3.95
0.73516,4.05
0.735162,4.13
0.735164,4.05
0.735166,4.05
0.735168,3.95
0.73517,4.05
0.735172,3.95
0.735174,3.95
0.735176,4.05
0.735178,3.95
0.73518,4.05
0.735182,3.95
0.735184,4.05
0.735186,4.05
0.735188,3.95
0.73519,4.05
0.735192,4.05
0.735194,4.05
0.735196,3.95
0.735198,3.95
0.7352,4.05
0.735202,3.95
0.735204,3.95
0.735206,3.95
0.735208,4.05
0.73521,4.05
0.735212,3.95
0.735214,4.05
0.735216,4.05
0.735218,3.95
0.73522,3.95
0.735222,4.05
0.735224,3.95
0.735226,3.95
0.735228,3.95
0.73523,4.05
0.735232,3.95
0.735234,4.05
0.735236,4.05
0.735238,3.95
0.73524,3.95
0.735242,4.05
0.735244,4.05
0.735246,4.05
0.735248,3.95
0.73525,3.95
0.735252,3.95
0.735254,3.95
0.735256,3.95
0.735258,3.95
0.73526,4.05
0.735262,4.05
0.735264,3.95
0.735266,4.05
0.735268,3.95
0.73527,3.95
0.735272,3.95
0.735274,4.05
0.735276,3.95
0.735278,4.13
0.73528,3.95
0.735282,4.05
0.735284,3.95
0.735286,3.95
0.735288,4.05
0.73529,4.05
0.735292,4.05
0.735294,3.95
0.735296,4.05
0.735298,3.95
0.7353,4.05
0.735302,3.95
0.735304,3.95
0.735306,4.05
0.735308,3.95
0.73531,3.95
0.735312,4.13
0.735314,3.95
0.735316,4.05
0.735318,3.95
0.73532,4.05
0.735322,3.95
0.735324,4.05
0.735326,4.05
0.735328,3.95
0.73533,3.95
0.735332,3.95
0.735334,4.05
0.735336,3.95
0.735338,3.95
0.73534,3.95
0.735342,3.95
0.735344,3.95
0.735346,4.05
0.735348,3.95
0.73535,3.95
0.735352,3.95
0.735354,3.95
0.735356,4.05
0.735358,4.05
0.73536,4.05
0.735362,4.05
0.735364,3.95
0.735366,4.05
0.735368,4.05
0.73537,3.95
0.735372,3.95
0.735374,3.95
0.735376,4.05
0.735378,4.05
0.73538,3.95
0.735382,3.95
0.735384,3.95
0.735386,4.05
0.735388,4.05
0.73539,3.95
0.735392,3.95
0.735394,4.05
0.735396,4.05
0.735398,4.13
0.7354,3.95
0.735402,3.95
0.735404,4.05
0.735406,3.95
0.735408,4.05
0.73541,4.05
0.735412,3.95
0.735414,3.95
0.735416,3.95
0.735418,3.95
0.73542,3.95
0.735422,3.95
0.735424,3.95
0.735426,3.95
0.735428,3.95
0.73543,4.05
0.735432,4.05
0.735434,4.05
0.735436,4.05
0.735438,3.95
0.73544,3.95
0.735442,3.95
0.735444,3.95
0.735446,4.05
0.735448,3.95
0.73545,4.05
0.735452,3.95
0.735454,3.95
0.735456,3.95
0.735458,4.05
0.73546,4.05
0.735462,3.95
0.735464,4.05
0.735466,4.05
0.735468,4.05
0.73547,3.95
0.735472,4.05
0.735474,3.95
0.735476,4.05
0.735478,3.95
0.73548,3.95
0.735482,3.95
0.735484,3.95
0.735486,4.05
0.735488,4.05
0.73549,4.05
0.735492,3.95
0.735494,3.95
0.735496,4.05
0.735498,3.95
0.7355,3.95
0.735502,3.95
0.735504,3.95
0.735506,3.95
0.735508,3.95
0.73551,3.95
0.735512,3.95
0.735514,3.95
0.735516,3.95
0.735518,4.05
0.73552,3.95
0.735522,3.95
0.735524,3.95
0.735526,3.95
0.735528,3.95
0.73553,3.95
0.735532,3.95
0.735534,4.05
0.735536,4.05
0.735538,3.95
0.73554,3.95
0.735542,3.95
0.735544,3.95
0.735546,3.95
0.735548,3.95
0.73555,4.05
0.735552,4.13
0.735554,3.95
0.735556,3.95
0.735558,3.95
0.73556,3.95
0.735562,3.95
0.735564,4.05
0.735566,3.95
0.735568,3.95
0.73557,4.05
0.735572,4.05
0.735574,3.95
0.735576,3.95
0.735578,3.95
0.73558,4.05
0.735582,3.95
0.735584,4.05
0.735586,4.05
0.735588,3.95
0.73559,3.95
0.735592,3.95
0.735594,3.95
0.735596,3.95
0.735598,3.95
0.7356,3.87
0.735602,4.05
0.735604,4.05
0.735606,3.95
0.735608,4.05
0.73561,4.05
0.735612,3.95
0.735614,3.95
0.735616,3.95
0.735618,4.05
0.73562,3.95
0.735622,3.95
0.735624,4.05
0.735626,3.95
0.735628,3.87
0.73563,4.05
0.735632,4.05
0.735634,3.95
0.735636,3.95
0.735638,3.95
0.73564,4.05
0.735642,3.95
0.735644,3.95
0.735646,3.95
0.735648,3.95
0.73565,4.05
0.735652,3.95
0.735654,3.95
0.735656,3.95
0.735658,3.95
0.73566,3.95
0.735662,4.05
0.735664,3.95
0.735666,3.95
0.735668,4.05
0.73567,3.95
0.735672,4.05
0.735674,3.95
0.735676,4.05
0.735678,4.05
0.73568,4.05
0.735682,3.95
0.735684,4.05
0.735686,3.95
0.735688,3.95
0.73569,4.05
0.735692,3.95
0.735694,4.05
0.735696,3.95
0.735698,4.05
0.7357,3.95
0.735702,3.95
0.735704,4.05
0.735706,3.95
0.735708,4.05
0.73571,3.95
0.735712,3.95
0.735714,4.05
0.735716,4.05
0.735718,4.05
0.73572,4.05
0.735722,4.05
0.735724,3.95
0.735726,3.95
0.735728,3.95
0.73573,4.05
0.735732,3.95
0.735734,3.95
0.735736,3.95
0.735738,4.05
0.73574,3.95
0.735742,4.05
0.735744,4.05
0.735746,4.05
0.735748,3.95
0.73575,4.05
0.735752,4.05
0.735754,3.95
0.735756,3.95
0.735758,3.95
0.73576,3.95
0.735762,3.95
0.735764,3.95
0.735766,4.05
0.735768,3.95
0.73577,3.95
0.735772,3.95
0.735774,3.95
0.735776,3.95
0.735778,4.05
0.73578,4.05
0.735782,4.05
0.735784,3.95
0.735786,3.95
0.735788,4.05
0.73579,3.95
0.735792,3.95
0.735794,4.05
0.735796,4.05
0.735798,3.95
0.7358,3.95
0.735802,3.95
0.735804,4.05
0.735806,4.05
0.735808,3.95
0.73581,4.05
0.735812,4.05
0.735814,4.05
0.735816,3.95
0.735818,3.95
0.73582,3.95
0.735822,3.95
0.735824,3.95
0.735826,3.95
0.735828,3.95
0.73583,3.95
0.735832,4.05
0.735834,4.05
0.735836,3.95
0.735838,4.05
0.73584,3.95
0.735842,3.95
0.735844,3.95
0.735846,4.05
0.735848,3.95
0.73585,3.95
0.735852,3.95
0.735854,4.05
0.735856,4.05
0.735858,3.95
0.73586,4.05
0.735862,3.95
0.735864,4.05
0.735866,3.95
0.735868,4.05
0.73587,3.95
0.735872,4.05
0.735874,3.95
0.735876,4.05
0.735878,4.05
0.73588,3.95
0.735882,4.05
0.735884,4.05
0.735886,3.95
0.735888,4.05
0.73589,3.95
0.735892,3.95
0.735894,3.95
0.735896,4.05
0.735898,3.95
0.7359,3.95
0.735902,3.95
0.735904,3.95
0.735906,3.95
0.735908,3.95
0.73591,3.95
0.735912,3.95
0.735914,3.95
0.735916,4.05
0.735918,4.05
0.73592,3.95
0.735922,4.05
0.735924,4.05
0.735926,3.95
0.735928,3.95
0.73593,3.95
0.735932,4.05
0.735934,4.05
0.735936,4.05
0.735938,4.05
0.73594,3.95
0.735942,3.95
0.735944,4.05
0.735946,3.95
0.735948,4.05
0.73595,3.95
0.735952,4.05
0.735954,3.95
0.735956,3.95
0.735958,4.05
0.73596,3.95
0.735962,3.95
0.735964,4.05
0.735966,4.05
0.735968,3.95
0.73597,3.95
0.735972,4.05
0.735974,4.05
0.735976,3.95
0.735978,3.95
0.73598,3.95
0.735982,4.05
0.735984,4.05
0.735986,3.95
0.735988,4.05
0.73599,4.05
0.735992,4.05
0.735994,3.95
0.735996,3.87
0.735998,3.95
0.736,4.05
0.736002,3.95
0.736004,4.05
0.736006,3.95
0.736008,4.05
0.73601,3.95
0.736012,3.95
0.736014,3.95
0.736016,3.87
0.736018,3.95
0.73602,3.95
0.736022,4.05
0.736024,4.05
0.736026,3.95
0.736028,3.95
0.73603,4.05
0.736032,3.95
0.736034,3.95
0.736036,3.95
0.736038,3.95
0.73604,3.95
0.736042,4.05
0.736044,4.05
0.736046,4.05
0.736048,4.05
0.73605,3.95
0.736052,3.87
0.736054,3.95
0.736056,4.05
0.736058,3.95
0.73606,3.95
0.736062,3.95
0.736064,3.95
0.736066,3.95
0.736068,3.95
0.73607,4.05
0.736072,3.95
0.736074,4.05
0.736076,4.05
0.736078,4.05
0.73608,3.95
0.736082,3.95
0.736084,3.95
0.736086,4.05
0.736088,4.05
0.73609,4.05
0.736092,4.05
0.736094,3.95
0.736096,3.95
0.736098,3.95
0.7361,3.95
0.736102,3.95
0.736104,3.95
0.736106,3.95
0.736108,4.05
0.73611,4.05
0.736112,3.95
0.736114,3.95
0.736116,3.95
0.736118,4.05
0.73612,3.95
0.736122,3.95
0.736124,4.05
0.736126,3.95
0.736128,3.95
0.73613,4.05
0.736132,3.95
0.736134,3.95
0.736136,4.05
0.736138,3.95
0.73614,3.95
0.736142,4.05
0.736144,3.95
0.736146,3.95
0.736148,3.95
0.73615,4.05
0.736152,3.95
0.736154,3.95
0.736156,3.95
0.736158,3.95
0.73616,3.95
0.736162,3.95
0.736164,3.95
0.736166,3.95
0.736168,4.05
0.73617,4.05
0.736172,3.95
0.736174,3.95
0.736176,3.87
0.736178,4.05
0.73618,3.95
0.736182,4.05
0.736184,3.95
0.736186,3.95
0.736188,3.95
0.73619,3.95
0.736192,3.95
0.736194,3.95
0.736196,4.05
0.736198,4.05
0.7362,3.95
0.736202,3.95
0.736204,4.05
0.736206,3.87
0.736208,4.05
0.73621,3.87
0.736212,3.95
0.736214,3.95
0.736216,3.95
0.736218,3.95
0.73622,3.95
0.736222,3.95
0.736224,4.05
0.736226,3.95
0.736228,3.95
0.73623,3.95
0.736232,4.05
0.736234,3.95
0.736236,3.95
0.736238,4.05
0.73624,3.95
0.736242,3.95
0.736244,3.95
0.736246,3.95
0.736248,4.05
0.73625,3.95
0.736252,3.95
0.736254,3.95
0.736256,3.87
0.736258,3.95
0.73626,4.05
0.736262,3.95
0.736264,4.05
0.736266,4.05
0.736268,4.05
0.73627,3.95
0.736272,3.95
0.736274,3.95
0.736276,3.95
0.736278,4.05
0.73628,3.95
0.736282,3.95
0.736284,4.05
0.736286,4.05
0.736288,3.95
0.73629,4.05
0.736292,4.05
0.736294,3.95
0.736296,3.95
0.736298,3.95
0.7363,3.95
0.736302,4.05
0.736304,3.95
0.736306,3.95
0.736308,4.05
0.73631,3.95
0.736312,4.05
0.736314,3.95
0.736316,4.05
0.736318,3.95
0.73632,3.87
0.736322,3.95
0.736324,3.95
0.736326,3.95
0.736328,3.95
0.73633,3.95
0.736332,4.05
0.736334,3.95
0.736336,4.05
0.736338,4.05
0.73634,4.05
0.736342,3.95
0.736344,4.05
0.736346,4.05
0.736348,3.95
0.73635,3.95
0.736352,4.05
0.736354,3.95
0.736356,3.95
0.736358,4.05
0.73636,3.95
0.736362,3.95
0.736364,4.05
0.736366,3.95
0.736368,3.95
0.73637,4.05
0.736372,3.95
0.736374,3.95
0.736376,3.95
0.736378,3.95
0.73638,3.95
0.736382,4.05
0.736384,3.95
0.736386,4.05
0.736388,4.05
0.73639,3.95
0.736392,3.95
0.736394,4.05
0.736396,4.05
0.736398,4.05
0.7364,3.95
0.736402,4.05
0.736404,4.05
0.736406,3.95
0.736408,3.95
0.73641,3.95
0.736412,3.95
0.736414,3.95
0.736416,4.05
0.736418,3.95
0.73642,3.95
0.736422,4.05
0.736424,3.95
0.736426,4.05
0.736428,4.05
0.73643,4.13
0.736432,3.95
0.736434,3.95
0.736436,3.95
0.736438,3.95
0.73644,3.95
0.736442,4.05
0.736444,4.05
0.736446,4.05
0.736448,4.05
0.73645,3.95
0.736452,4.05
0.736454,3.95
0.736456,4.05
0.736458,3.95
0.73646,3.95
0.736462,4.13
0.736464,4.13
0.736466,4.05
0.736468,4.05
0.73647,4.05
0.736472,4.05
0.736474,4.05
0.736476,3.95
0.736478,4.13
0.73648,4.05
0.736482,4.13
0.736484,4.05
0.736486,4.13
0.736488,4.13
0.73649,4.05
0.736492,4.05
0.736494,4.05
0.736496,4.05
0.736498,4.05
0.7365,4.05
0.736502,4.05
0.736504,4.05
0.736506,4.05
0.736508,4.13
0.73651,4.05
0.736512,4.05
0.736514,4.13
0.736516,4.05
0.736518,4.13
0.73652,4.05
0.736522,4.05
0.736524,4.13
0.736526,4.05
0.736528,4.13
0.73653,4.13
0.736532,4.05
0.736534,4.05
0.736536,4.05
0.736538,4.05
0.73654,4.05
0.736542,4.05
0.736544,4.05
0.736546,4.05
0.736548,4.13
0.73655,4.13
0.736552,4.13
0.736554,4.05
0.736556,4.05
0.736558,4.05
0.73656,4.05
0.736562,4.13
0.736564,4.13
0.736566,4.05
0.736568,3.95
0.73657,4.05
0.736572,4.05
0.736574,4.05
0.736576,4.05
0.736578,3.95
0.73658,4.05
0.736582,4.05
0.736584,4.05
0.736586,4.13
0.736588,4.05
0.73659,4.05
0.736592,3.95
0.736594,4.05
0.736596,4.05
0.736598,3.95
0.7366,4.05
0.736602,4.05
0.736604,3.95
0.736606,3.95
0.736608,4.05
0.73661,3.95
0.736612,4.05
0.736614,3.95
0.736616,4.05
0.736618,4.05
0.73662,3.95
0.736622,3.95
0.736624,3.95
0.736626,4.05
0.736628,3.95
0.73663,4.05
0.736632,3.95
0.736634,3.95
0.736636,4.05
0.736638,3.95
0.73664,3.95
0.736642,4.05
0.736644,4.05
0.736646,4.05
0.736648,4.05
0.73665,3.95
0.736652,4.05
0.736654,4.05
0.736656,4.05
0.736658,3.95
0.73666,3.95
0.736662,4.05
0.736664,4.05
0.736666,4.05
0.736668,3.95
0.73667,4.05
0.736672,4.05
0.736674,3.95
0.736676,4.05
0.736678,3.95
0.73668,3.95
0.736682,3.95
0.736684,3.95
0.736686,3.95
0.736688,4.05
0.73669,3.95
0.736692,3.95
0.736694,4.05
0.736696,3.95
0.736698,4.05
0.7367,3.95
0.736702,3.95
0.736704,3.95
0.736706,4.05
0.736708,4.05
0.73671,3.95
0.736712,3.95
0.736714,3.95
0.736716,3.95
0.736718,4.05
0.73672,3.95
0.736722,3.95
0.736724,4.05
0.736726,4.05
0.736728,3.95
0.73673,3.95
0.736732,4.05
0.736734,4.05
0.736736,3.95
0.736738,3.95
0.73674,3.95
0.736742,4.05
0.736744,3.95
0.736746,3.87
0.736748,4.05
0.73675,3.95
0.736752,3.95
0.736754,3.95
0.736756,3.95
0.736758,4.05
0.73676,3.95
0.736762,4.05
0.736764,3.95
0.736766,3.87
0.736768,3.87
0.73677,3.87
0.736772,3.87
0.736774,3.95
0.736776,3.95
0.736778,3.87
0.73678,3.95
0.736782,3.95
0.736784,3.95
0.736786,4.05
0.736788,3.95
0.73679,3.87
0.736792,3.95
0.736794,3.87
0.736796,3.95
0.736798,3.95
0.7368,3.87
0.736802,3.95
0.736804,3.95
0.736806,3.87
0.736808,4.05
0.73681,3.87
0.736812,3.95
0.736814,3.95
0.736816,3.95
0.736818,3.95
0.73682,3.95
0.736822,3.95
0.736824,3.95
0.736826,3.87
0.736828,3.95
0.73683,3.95
0.736832,4.05
0.736834,3.87
0.736836,3.95
0.736838,3.87
0.73684,3.87
0.736842,3.87
0.736844,3.87
0.736846,3.87
0.736848,3.87
0.73685,4.05
0.736852,4.05
0.736854,3.95
0.736856,3.87
0.736858,3.87
0.73686,3.87
0.736862,3.87
0.736864,3.95
0.736866,3.95
0.736868,3.87
0.73687,3.95
0.736872,3.95
0.736874,4.05
0.736876,3.87
0.736878,3.95
0.73688,3.87
0.736882,3.87
0.736884,3.95
0.736886,4.05
0.736888,3.87
0.73689,3.87
0.736892,3.87
0.736894,3.87
0.736896,3.87
0.736898,3.87
0.7369,3.95
0.736902,3.87
0.736904,3.87
0.736906,3.95
0.736908,3.95
0.73691,3.95
0.736912,3.87
0.736914,3.87
0.736916,3.87
0.736918,3.87
0.73692,3.87
0.736922,3.87
0.736924,3.87
0.736926,3.95
0.736928,3.87
0.73693,3.95
0.736932,3.87
0.736934,3.95
0.736936,3.87
0.736938,3.87
0.73694,3.95
0.736942,3.87
0.736944,3.95
0.736946,3.95
0.736948,3.87
0.73695,3.95
0.736952,4.05
0.736954,3.87
0.736956,3.87
0.736958,3.95
0.73696,3.95
0.736962,3.95
0.736964,3.87
0.736966,3.87
0.736968,3.87
0.73697,4.05
0.736972,3.87
0.736974,3.87
0.736976,3.87
0.736978,3.87
0.73698,4.05
0.736982,3.87
0.736984,3.95
0.736986,3.87
0.736988,3.95
0.73699,3.87
0.736992,3.87
0.736994,3.95
0.736996,3.87
0.736998,3.87
0.737,3.87
0.737002,3.87
0.737004,3.95
0.737006,3.95
0.737008,3.95
0.73701,3.87
0.737012,3.95
0.737014,3.87
0.737016,3.95
0.737018,3.95
0.73702,3.95
0.737022,3.87
0.737024,3.87
0.737026,3.95
0.737028,3.95
0.73703,4.05
0.737032,3.95
0.737034,3.95
0.737036,3.87
0.737038,3.87
0.73704,4.05
0.737042,3.87
0.737044,3.95
0.737046,3.95
0.737048,3.95
0.73705,4.05
0.737052,3.87
0.737054,3.87
0.737056,3.87
0.737058,3.95
0.73706,3.87
0.737062,3.95
0.737064,3.87
0.737066,3.87
0.737068,3.87
0.73707,4.05
0.737072,3.87
0.737074,3.95
0.737076,4.05
0.737078,3.87
0.73708,3.95
0.737082,3.87
0.737084,3.87
0.737086,3.95
0.737088,3.87
0.73709,3.95
0.737092,3.87
0.737094,3.87
0.737096,3.95
0.737098,3.87
0.7371,3.87
0.737102,3.87
0.737104,3.87
0.737106,3.87
0.737108,3.87
0.73711,3.87
0.737112,3.87
0.737114,3.87
0.737116,3.87
0.737118,3.87
0.73712,3.87
0.737122,3.87
0.737124,3.95
0.737126,3.87
0.737128,3.95
0.73713,3.87
0.737132,3.87
0.737134,3.95
0.737136,3.87
0.737138,3.95
0.73714,3.87
0.737142,3.87
0.737144,3.87
0.737146,3.95
0.737148,3.87
0.73715,3.95
0.737152,3.95
0.737154,4.05
0.737156,3.95
0.737158,3.87
0.73716,3.95
0.737162,3.87
0.737164,3.95
0.737166,3.95
0.737168,3.87
0.73717,3.95
0.737172,3.95
0.737174,3.95
0.737176,4.05
0.737178,3.87
0.73718,3.87
0.737182,3.87
0.737184,3.95
0.737186,3.87
0.737188,3.95
0.73719,3.95
0.737192,3.87
0.737194,3.87
0.737196,3.95
0.737198,3.95
0.7372,3.95
0.737202,3.87
0.737204,3.87
0.737206,3.95
0.737208,3.95
0.73721,3.87
0.737212,4.05
0.737214,3.87
0.737216,3.87
0.737218,3.87
0.73722,3.87
0.737222,3.87
0.737224,3.95
0.737226,3.87
0.737228,3.87
0.73723,3.87
0.737232,3.87
0.737234,3.87
0.737236,3.87
0.737238,3.87
0.73724,3.87
0.737242,3.95
0.737244,3.95
0.737246,3.95
0.737248,3.95
0.73725,3.87
0.737252,3.87
0.737254,3.87
0.737256,3.95
0.737258,3.87
0.73726,3.87
0.737262,3.95
0.737264,3.87
0.737266,3.95
0.737268,3.87
0.73727,3.87
0.737272,3.87
0.737274,3.95
0.737276,3.95
0.737278,3.87
0.73728,3.95
0.737282,3.87
0.737284,3.87
0.737286,3.87
0.737288,3.87
0.73729,3.95
0.737292,3.95
0.737294,3.95
0.737296,3.95
0.737298,3.95
0.7373,3.87
0.737302,3.87
0.737304,3.87
0.737306,3.95
0.737308,3.87
0.73731,3.87
0.737312,3.87
0.737314,3.95
0.737316,3.87
0.737318,3.87
0.73732,3.95
0.737322,3.87
0.737324,3.87
0.737326,3.87
0.737328,3.87
0.73733,3.95
0.737332,3.95
0.737334,3.87
0.737336,3.87
0.737338,3.87
0.73734,3.95
0.737342,3.87
0.737344,3.87
0.737346,3.87
0.737348,3.87
0.73735,3.87
0.737352,3.87
0.737354,3.95
0.737356,3.87
0.737358,3.87
0.73736,3.87
0.737362,3.87
0.737364,3.87
0.737366,3.95
0.737368,4.05
0.73737,3.87
0.737372,3.95
0.737374,3.95
0.737376,3.87
0.737378,3.87
0.73738,3.95
0.737382,3.95
0.737384,3.87
0.737386,3.95
0.737388,3.95
0.73739,3.95
0.737392,3.87
0.737394,3.87
0.737396,3.95
0.737398,3.87
0.7374,3.87
0.737402,3.87
0.737404,3.95
0.737406,3.87
0.737408,3.87
0.73741,3.87
0.737412,3.87
0.737414,3.87
0.737416,3.87
0.737418,3.87
0.73742,3.95
0.737422,3.95
0.737424,3.95
0.737426,3.87
0.737428,3.87
0.73743,3.95
0.737432,3.95
0.737434,3.95
0.737436,3.95
0.737438,3.95
0.73744,3.95
0.737442,3.87
0.737444,3.95
0.737446,3.95
0.737448,3.87
0.73745,3.95
0.737452,3.95
0.737454,3.87
0.737456,3.95
0.737458,3.87
0.73746,3.87
0.737462,3.87
0.737464,3.87
0.737466,3.95
0.737468,3.87
0.73747,3.95
0.737472,3.95
0.737474,3.87
0.737476,3.95
0.737478,3.87
0.73748,3.95
0.737482,3.95
0.737484,3.95
0.737486,3.95
0.737488,3.87
0.73749,3.95
0.737492,3.87
0.737494,3.87
0.737496,3.95
0.737498,3.95
0.7375,3.87
0.737502,3.87
0.737504,3.87
0.737506,3.95
0.737508,3.95
0.73751,3.87
0.737512,3.95
0.737514,3.87
0.737516,3.95
0.737518,3.87
0.73752,3.87
0.737522,3.87
0.737524,3.87
0.737526,3.87
0.737528,3.87
0.73753,3.87
0.737532,3.95
0.737534,3.87
0.737536,3.87
0.737538,3.87
0.73754,3.87
0.737542,3.95
0.737544,3.95
0.737546,3.87
0.737548,3.95
0.73755,3.95
0.737552,3.87
0.737554,3.95
0.737556,3.95
0.737558,3.95
0.73756,3.95
0.737562,3.79
0.737564,3.87
0.737566,3.95
0.737568,3.95
0.73757,3.87
0.737572,3.95
0.737574,3.87
0.737576,3.87
0.737578,3.87
0.73758,3.87
0.737582,3.95
0.737584,3.95
0.737586,3.87
0.737588,3.87
0.73759,3.95
0.737592,3.87
0.737594,3.87
0.737596,3.87
0.737598,3.87
0.7376,3.87
0.737602,3.95
0.737604,3.87
0.737606,3.95
0.737608,3.95
0.73761,3.87
0.737612,3.87
0.737614,3.95
0.737616,3.87
0.737618,3.95
0.73762,3.95
0.737622,3.87
0.737624,3.87
0.737626,3.87
0.737628,3.87
0.73763,3.95
0.737632,3.87
0.737634,3.87
0.737636,3.87
0.737638,3.79
0.73764,3.95
0.737642,3.95
0.737644,3.87
0.737646,3.87
0.737648,3.87
0.73765,3.95
0.737652,3.87
0.737654,4.05
0.737656,3.95
0.737658,3.95
0.73766,3.95
0.737662,3.95
0.737664,3.87
0.737666,3.87
0.737668,3.95
0.73767,3.87
0.737672,3.87
0.737674,3.87
0.737676,3.87
0.737678,3.87
0.73768,3.95
0.737682,3.79
0.737684,3.87
0.737686,3.87
0.737688,3.95
0.73769,3.87
0.737692,3.87
0.737694,3.95
0.737696,3.95
0.737698,3.95
0.7377,3.87
0.737702,3.95
0.737704,3.95
0.737706,3.87
0.737708,3.95
0.73771,3.95
0.737712,3.87
0.737714,3.95
0.737716,3.87
0.737718,3.87
0.73772,3.95
0.737722,3.87
0.737724,3.87
0.737726,3.87
0.737728,3.87
0.73773,3.79
0.737732,3.87
0.737734,3.95
0.737736,3.87
0.737738,3.87
0.73774,3.95
0.737742,3.87
0.737744,3.87
0.737746,3.87
0.737748,3.87
0.73775,3.87
0.737752,3.95
0.737754,3.87
0.737756,3.95
0.737758,3.95
0.73776,3.87
0.737762,3.95
0.737764,3.95
0.737766,3.87
0.737768,3.95
0.73777,3.87
0.737772,3.87
0.737774,3.87
0.737776,3.87
0.737778,3.95
0.73778,3.87
0.737782,3.87
0.737784,3.95
0.737786,3.87
0.737788,3.87
0.73779,3.87
0.737792,3.87
0.737794,3.95
0.737796,3.95
0.737798,3.95
0.7378,3.95
0.737802,3.87
0.737804,3.87
0.737806,3.95
0.737808,3.87
0.73781,3.95
0.737812,3.95
0.737814,3.95
0.737816,3.87
0.737818,3.87
0.73782,3.87
0.737822,3.87
0.737824,3.87
0.737826,3.95
0.737828,3.95
0.73783,3.87
0.737832,3.95
0.737834,3.95
0.737836,3.87
0.737838,3.87
0.73784,3.87
0.737842,3.95
0.737844,3.87
0.737846,3.95
0.737848,3.95
0.73785,3.95
0.737852,3.95
0.737854,3.87
0.737856,3.87
0.737858,3.95
0.73786,3.87
0.737862,3.87
0.737864,3.87
0.737866,3.95
0.737868,3.87
0.73787,3.87
0.737872,3.95
0.737874,3.87
0.737876,3.87
0.737878,3.87
0.73788,3.87
0.737882,3.95
0.737884,3.87
0.737886,3.95
0.737888,3.87
0.73789,3.87
0.737892,3.87
0.737894,3.87
0.737896,3.87
0.737898,3.95
0.7379,3.95
0.737902,3.87
0.737904,3.95
0.737906,3.87
0.737908,3.87
0.73791,3.95
0.737912,3.87
0.737914,3.87
0.737916,3.87
0.737918,3.87
0.73792,3.87
0.737922,3.95
0.737924,3.87
0.737926,3.95
0.737928,3.87
0.73793,3.95
